Order ID,Date,Year,Quarter,Month,Region,State,City,Product Category,Product Subcategory,Product Name,Sales Channel,Customer Segment,Customer Age Group,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Payment Method,Shipping Type,Order Priority
30415,2024-01-09,2024,Q1,Jan,Midwest,Illinois,Chicago,Furniture,Cabinet,StoragePlus,Online,Consumer,26-35,3,526,0.15,1341.3,757.85,583.45,Bank Transfer,Express,Medium
30416,2024-08-18,2024,Q3,Aug,South,Florida,Miami,Furniture,Desk,WorkDesk Pro,Online,Small Business,50+,3,392,0.1,1058.4,767.94,290.46,Card,Standard,Low
30417,2024-08-09,2024,Q3,Aug,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Online,Consumer,18-25,12,1022,0.05,11650.8,7173.15,4477.65,Card,Same-Day,Low
30418,2024-12-23,2024,Q4,Dec,Northeast,Massachusetts,Boston,Accessories,Mouse,ClickPro,Distributor,Consumer,50+,5,215,0.0,1075.0,643.47,431.53,Bank Transfer,Standard,High
30419,2024-03-03,2024,Q1,Mar,West,California,Los Angeles,Furniture,Cabinet,StoragePlus,Retail,Corporate,18-25,10,136,0.0,1360.0,966.61,393.39,Digital Wallet,Same-Day,High
30420,2024-03-15,2024,Q1,Mar,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Retail,Corporate,36-50,8,96,0.0,768.0,510.05,257.95,Digital Wallet,Same-Day,Medium
30421,2024-04-14,2024,Q2,Apr,Midwest,Ohio,Columbus,Electronics,Phone,Galaxy Max,Online,Small Business,18-25,1,1094,0.05,1039.3,726.25,313.05,Bank Transfer,Standard,Critical
30422,2024-01-01,2024,Q1,Jan,Northeast,New York,New York,Electronics,Tablet,Tab Elite,Retail,Consumer,18-25,15,121,0.0,1815.0,1318.85,496.15,Digital Wallet,Same-Day,Medium
30423,2024-12-09,2024,Q4,Dec,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Online,Corporate,50+,9,90,0.1,729.0,433.02,295.98,Digital Wallet,Same-Day,High
30424,2024-03-29,2024,Q1,Mar,South,Texas,Dallas,Accessories,Keyboard,KeyPro,Distributor,Consumer,50+,11,860,0.15,8041.0,5491.41,2549.59,Cash,Standard,Low
30425,2024-04-18,2024,Q2,Apr,South,Florida,Miami,Furniture,Chair,ComfortSeat,Online,Corporate,50+,6,63,0.15,321.3,239.55,81.75,Bank Transfer,Standard,High
30426,2024-07-30,2024,Q3,Jul,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Distributor,Small Business,26-35,14,775,0.15,9222.5,6795.26,2427.24,Cash,Express,Low
30427,2024-06-27,2024,Q2,Jun,Northeast,Pennsylvania,Philadelphia,Furniture,Desk,WorkDesk Pro,Retail,Corporate,36-50,6,107,0.05,609.9,372.47,237.43,Cash,Express,Low
30428,2024-02-21,2024,Q1,Feb,West,California,Los Angeles,Furniture,Chair,ComfortSeat,Retail,Small Business,18-25,10,796,0.0,7960.0,5132.98,2827.02,Card,Standard,High
30429,2024-08-30,2024,Q3,Aug,Northeast,Massachusetts,Boston,Electronics,Phone,Galaxy Max,Online,Corporate,50+,8,599,0.05,4552.4,2957.96,1594.44,Card,Express,High
30430,2024-08-07,2024,Q3,Aug,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,Online,Small Business,50+,13,730,0.05,9015.5,5924.61,3090.89,Cash,Standard,Low
30431,2024-03-18,2024,Q1,Mar,South,Florida,Miami,Furniture,Desk,WorkDesk Pro,Online,Corporate,50+,1,1041,0.15,884.85,522.92,361.93,Card,Standard,Low
30432,2024-09-15,2024,Q3,Sep,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,Retail,Consumer,50+,11,1035,0.05,10815.75,7987.05,2828.7,Bank Transfer,Same-Day,Low
30433,2024-03-17,2024,Q1,Mar,South,Texas,Dallas,Furniture,Cabinet,StoragePlus,Distributor,Corporate,26-35,3,504,0.15,1285.2,877.62,407.58,Cash,Express,Critical
30434,2024-10-15,2024,Q4,Oct,South,Texas,Dallas,Electronics,Phone,Galaxy Max,Distributor,Corporate,50+,3,92,0.0,276.0,161.25,114.75,Digital Wallet,Express,Medium
30435,2024-03-16,2024,Q1,Mar,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,Online,Consumer,18-25,10,904,0.1,8136.0,4763.22,3372.78,Bank Transfer,Standard,High
30436,2024-12-24,2024,Q4,Dec,West,California,Los Angeles,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,26-35,15,937,0.0,14055.0,7823.24,6231.76,Cash,Same-Day,Low
30437,2024-08-19,2024,Q3,Aug,Northeast,New York,New York,Accessories,Mouse,ClickPro,Online,Small Business,36-50,13,1042,0.05,12868.7,9280.59,3588.11,Digital Wallet,Standard,Medium
30438,2024-04-14,2024,Q2,Apr,West,California,Los Angeles,Accessories,Headphones,SoundMax,Distributor,Consumer,26-35,11,1036,0.15,9686.6,5534.51,4152.09,Bank Transfer,Standard,Critical
30439,2024-06-12,2024,Q2,Jun,South,Texas,Dallas,Accessories,Mouse,ClickPro,Distributor,Small Business,18-25,15,142,0.0,2130.0,1422.95,707.05,Bank Transfer,Express,Medium
30440,2024-09-01,2024,Q3,Sep,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Online,Small Business,26-35,4,943,0.0,3772.0,2571.98,1200.02,Card,Express,High
30441,2024-11-17,2024,Q4,Nov,Northeast,New York,New York,Electronics,Phone,Galaxy Max,Online,Corporate,18-25,7,219,0.1,1379.7,813.8,565.9,Cash,Same-Day,Critical
30442,2024-12-21,2024,Q4,Dec,South,Georgia,Atlanta,Accessories,Keyboard,KeyPro,Distributor,Consumer,26-35,9,479,0.05,4095.45,2681.0,1414.45,Card,Same-Day,Critical
30443,2024-10-27,2024,Q4,Oct,West,Colorado,Denver,Accessories,Mouse,ClickPro,Retail,Small Business,18-25,14,595,0.05,7913.5,5297.38,2616.12,Card,Express,High
30444,2024-05-26,2024,Q2,May,Northeast,New York,New York,Furniture,Chair,ComfortSeat,Retail,Small Business,36-50,12,1004,0.0,12048.0,8051.55,3996.45,Card,Standard,Medium
30445,2024-04-20,2024,Q2,Apr,Northeast,Pennsylvania,Philadelphia,Accessories,Headphones,SoundMax,Retail,Small Business,36-50,6,1156,0.0,6936.0,4231.09,2704.91,Card,Express,Critical
30446,2024-01-06,2024,Q1,Jan,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Distributor,Corporate,18-25,1,720,0.0,720.0,489.03,230.97,Card,Same-Day,Critical
30447,2024-03-30,2024,Q1,Mar,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Distributor,Corporate,36-50,8,918,0.0,7344.0,5069.99,2274.01,Cash,Same-Day,Critical
30448,2024-04-10,2024,Q2,Apr,Midwest,Illinois,Chicago,Electronics,Laptop,UltraBook Pro,Online,Small Business,50+,2,383,0.05,727.7,498.86,228.84,Digital Wallet,Same-Day,High
30449,2024-12-07,2024,Q4,Dec,South,Texas,Dallas,Electronics,Phone,Galaxy Max,Retail,Corporate,36-50,10,410,0.1,3690.0,2115.96,1574.04,Cash,Same-Day,Low
30450,2024-04-02,2024,Q2,Apr,Northeast,New York,New York,Electronics,Tablet,Tab Elite,Retail,Small Business,36-50,1,536,0.05,509.2,291.17,218.03,Card,Express,Critical
30451,2024-06-10,2024,Q2,Jun,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Distributor,Small Business,36-50,10,1153,0.15,9800.5,7144.03,2656.47,Bank Transfer,Standard,High
30452,2024-09-18,2024,Q3,Sep,Midwest,Ohio,Columbus,Furniture,Desk,WorkDesk Pro,Retail,Corporate,26-35,2,611,0.1,1099.8,645.96,453.84,Cash,Standard,High
30453,2024-07-17,2024,Q3,Jul,Midwest,Ohio,Columbus,Accessories,Mouse,ClickPro,Retail,Corporate,50+,2,971,0.1,1747.8,1255.56,492.24,Digital Wallet,Standard,Critical
30454,2024-10-05,2024,Q4,Oct,West,Colorado,Denver,Electronics,Phone,Galaxy Max,Distributor,Consumer,18-25,3,805,0.1,2173.5,1516.75,656.75,Cash,Standard,Critical
30455,2024-08-22,2024,Q3,Aug,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,Distributor,Consumer,18-25,5,1041,0.0,5205.0,2990.14,2214.86,Cash,Standard,Low
30456,2024-04-26,2024,Q2,Apr,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Retail,Small Business,26-35,10,617,0.15,5244.5,3550.57,1693.93,Bank Transfer,Same-Day,High
30457,2024-05-04,2024,Q2,May,South,Florida,Miami,Electronics,Phone,Galaxy Max,Retail,Small Business,36-50,8,991,0.05,7531.6,5263.18,2268.42,Digital Wallet,Express,High
30458,2024-10-30,2024,Q4,Oct,Midwest,Illinois,Chicago,Electronics,Laptop,UltraBook Pro,Online,Small Business,26-35,3,424,0.05,1208.4,849.22,359.18,Card,Same-Day,Low
30459,2024-10-04,2024,Q4,Oct,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Retail,Corporate,50+,15,399,0.05,5685.75,3556.8,2128.95,Digital Wallet,Same-Day,Low
30460,2024-05-06,2024,Q2,May,Midwest,Ohio,Columbus,Furniture,Cabinet,StoragePlus,Distributor,Consumer,18-25,13,961,0.15,10619.05,6333.19,4285.86,Bank Transfer,Same-Day,Medium
30461,2024-08-26,2024,Q3,Aug,South,Florida,Miami,Accessories,Keyboard,KeyPro,Retail,Consumer,36-50,4,960,0.1,3456.0,2531.6,924.4,Digital Wallet,Express,Critical
30462,2024-07-01,2024,Q3,Jul,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Online,Small Business,50+,7,1120,0.1,7056.0,5091.03,1964.97,Cash,Express,Low
30463,2024-04-18,2024,Q2,Apr,Midwest,Ohio,Columbus,Furniture,Cabinet,StoragePlus,Online,Corporate,18-25,15,558,0.0,8370.0,4899.77,3470.23,Card,Express,High
30464,2024-05-23,2024,Q2,May,Northeast,Pennsylvania,Philadelphia,Accessories,Keyboard,KeyPro,Retail,Corporate,36-50,12,66,0.15,673.2,436.42,236.78,Bank Transfer,Same-Day,High
30465,2024-04-27,2024,Q2,Apr,Midwest,Illinois,Chicago,Electronics,Tablet,Tab Elite,Distributor,Consumer,18-25,6,676,0.0,4056.0,2885.39,1170.61,Bank Transfer,Standard,Medium
30466,2024-04-12,2024,Q2,Apr,South,Florida,Miami,Furniture,Desk,WorkDesk Pro,Online,Small Business,18-25,5,628,0.0,3140.0,1841.29,1298.71,Bank Transfer,Express,Low
30467,2024-11-27,2024,Q4,Nov,Northeast,Massachusetts,Boston,Accessories,Keyboard,KeyPro,Online,Corporate,50+,13,146,0.05,1803.1,1305.91,497.19,Bank Transfer,Same-Day,Medium
30468,2024-10-02,2024,Q4,Oct,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Retail,Consumer,18-25,10,1074,0.0,10740.0,6735.52,4004.48,Card,Express,Low
30469,2024-06-29,2024,Q2,Jun,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Distributor,Small Business,50+,10,642,0.15,5457.0,3123.43,2333.57,Digital Wallet,Same-Day,Low
30470,2024-02-25,2024,Q1,Feb,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Distributor,Consumer,50+,5,1154,0.15,4904.5,3346.51,1557.99,Cash,Standard,Critical
30471,2024-11-11,2024,Q4,Nov,Midwest,Ohio,Columbus,Electronics,Tablet,Tab Elite,Distributor,Corporate,50+,5,1011,0.15,4296.75,2908.61,1388.14,Bank Transfer,Express,Low
30472,2024-08-08,2024,Q3,Aug,Northeast,Pennsylvania,Philadelphia,Accessories,Mouse,ClickPro,Online,Small Business,50+,4,136,0.05,516.8,353.0,163.8,Bank Transfer,Standard,Low
30473,2024-03-28,2024,Q1,Mar,Northeast,New York,New York,Accessories,Keyboard,KeyPro,Retail,Corporate,26-35,2,151,0.1,271.8,190.27,81.53,Cash,Express,High
30474,2024-09-11,2024,Q3,Sep,West,Washington,Seattle,Accessories,Headphones,SoundMax,Retail,Consumer,50+,7,99,0.05,658.35,428.69,229.66,Card,Same-Day,High
30475,2024-04-30,2024,Q2,Apr,Northeast,New York,New York,Electronics,Tablet,Tab Elite,Online,Consumer,36-50,4,903,0.15,3070.2,2220.33,849.87,Card,Same-Day,Low
30476,2024-08-24,2024,Q3,Aug,Northeast,New York,New York,Furniture,Cabinet,StoragePlus,Online,Small Business,36-50,7,527,0.1,3320.1,1845.7,1474.4,Cash,Same-Day,High
30477,2024-04-21,2024,Q2,Apr,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Distributor,Small Business,26-35,1,827,0.05,785.65,571.69,213.96,Cash,Same-Day,Low
30478,2024-09-27,2024,Q3,Sep,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Online,Corporate,18-25,5,715,0.05,3396.25,1992.21,1404.04,Digital Wallet,Same-Day,High
30479,2024-12-23,2024,Q4,Dec,Midwest,Ohio,Columbus,Electronics,Phone,Galaxy Max,Distributor,Corporate,26-35,5,1036,0.15,4403.0,3293.24,1109.76,Card,Same-Day,Low
30480,2024-03-19,2024,Q1,Mar,Midwest,Michigan,Detroit,Electronics,Laptop,UltraBook Pro,Distributor,Small Business,26-35,13,1072,0.05,13239.2,9357.0,3882.2,Digital Wallet,Same-Day,Low
30481,2024-03-30,2024,Q1,Mar,Midwest,Ohio,Columbus,Accessories,Headphones,SoundMax,Retail,Small Business,18-25,8,960,0.15,6528.0,4195.46,2332.54,Bank Transfer,Same-Day,High
30482,2024-01-14,2024,Q1,Jan,West,Washington,Seattle,Furniture,Chair,ComfortSeat,Distributor,Consumer,18-25,12,909,0.05,10362.6,6373.83,3988.77,Digital Wallet,Standard,High
30483,2024-10-09,2024,Q4,Oct,South,Texas,Dallas,Electronics,Tablet,Tab Elite,Online,Consumer,50+,11,31,0.0,341.0,196.16,144.84,Bank Transfer,Standard,Critical
30484,2024-06-06,2024,Q2,Jun,Northeast,New York,New York,Electronics,Laptop,UltraBook Pro,Retail,Small Business,18-25,13,1037,0.05,12806.95,9196.39,3610.56,Bank Transfer,Express,Medium
30485,2024-07-08,2024,Q3,Jul,Midwest,Ohio,Columbus,Electronics,Tablet,Tab Elite,Retail,Consumer,18-25,5,797,0.0,3985.0,2548.79,1436.21,Cash,Express,Medium
30486,2024-02-27,2024,Q1,Feb,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,36-50,13,547,0.15,6044.35,4189.93,1854.42,Digital Wallet,Express,Medium
30487,2024-08-05,2024,Q3,Aug,Northeast,Pennsylvania,Philadelphia,Electronics,Phone,Galaxy Max,Online,Consumer,26-35,6,1132,0.0,6792.0,4431.82,2360.18,Card,Standard,Low
30488,2024-06-03,2024,Q2,Jun,West,Washington,Seattle,Accessories,Mouse,ClickPro,Distributor,Corporate,36-50,15,84,0.1,1134.0,771.85,362.15,Card,Express,Low
30489,2024-12-01,2024,Q4,Dec,Midwest,Michigan,Detroit,Furniture,Chair,ComfortSeat,Retail,Consumer,36-50,12,961,0.05,10955.4,7402.83,3552.57,Cash,Express,Critical
30490,2024-12-04,2024,Q4,Dec,Northeast,Pennsylvania,Philadelphia,Accessories,Mouse,ClickPro,Online,Corporate,18-25,9,199,0.15,1522.35,997.07,525.28,Bank Transfer,Express,Low
30491,2024-02-29,2024,Q1,Feb,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Distributor,Corporate,50+,5,944,0.05,4484.0,3093.45,1390.55,Cash,Same-Day,High
30492,2024-11-15,2024,Q4,Nov,South,Florida,Miami,Furniture,Chair,ComfortSeat,Distributor,Corporate,18-25,12,1032,0.0,12384.0,8870.98,3513.02,Digital Wallet,Same-Day,Low
30493,2024-09-06,2024,Q3,Sep,South,Georgia,Atlanta,Furniture,Cabinet,StoragePlus,Retail,Small Business,26-35,10,1140,0.15,9690.0,7050.84,2639.16,Digital Wallet,Standard,Medium
30494,2024-03-16,2024,Q1,Mar,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Online,Consumer,18-25,4,149,0.15,506.6,359.22,147.38,Bank Transfer,Same-Day,Medium
30495,2024-11-30,2024,Q4,Nov,Midwest,Illinois,Chicago,Electronics,Tablet,Tab Elite,Distributor,Corporate,26-35,5,697,0.05,3310.75,2259.65,1051.1,Digital Wallet,Express,Low
30496,2024-08-01,2024,Q3,Aug,West,Colorado,Denver,Accessories,Mouse,ClickPro,Online,Corporate,18-25,4,134,0.0,536.0,296.25,239.75,Digital Wallet,Standard,Medium
30497,2024-04-01,2024,Q2,Apr,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Retail,Consumer,26-35,8,129,0.15,877.2,516.68,360.52,Digital Wallet,Standard,Medium
30498,2024-10-13,2024,Q4,Oct,West,California,Los Angeles,Accessories,Headphones,SoundMax,Retail,Small Business,18-25,7,1082,0.1,6816.6,3884.32,2932.28,Digital Wallet,Same-Day,Critical
30499,2024-06-22,2024,Q2,Jun,West,California,Los Angeles,Electronics,Tablet,Tab Elite,Distributor,Consumer,26-35,6,782,0.15,3988.2,2648.66,1339.54,Cash,Standard,Medium
30500,2024-01-18,2024,Q1,Jan,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Distributor,Small Business,36-50,15,787,0.1,10624.5,7835.15,2789.35,Card,Standard,Low
30501,2024-03-26,2024,Q1,Mar,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Retail,Consumer,26-35,14,1001,0.15,11911.9,8884.45,3027.45,Card,Standard,Low
30502,2024-11-02,2024,Q4,Nov,Midwest,Michigan,Detroit,Electronics,Tablet,Tab Elite,Retail,Corporate,26-35,1,124,0.05,117.8,85.61,32.19,Card,Same-Day,High
30503,2024-03-09,2024,Q1,Mar,Northeast,Pennsylvania,Philadelphia,Electronics,Tablet,Tab Elite,Online,Corporate,26-35,7,1120,0.15,6664.0,3752.96,2911.04,Card,Same-Day,Medium
30504,2024-07-27,2024,Q3,Jul,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Online,Consumer,26-35,7,207,0.0,1449.0,925.83,523.17,Bank Transfer,Standard,Critical
30505,2024-02-16,2024,Q1,Feb,Midwest,Michigan,Detroit,Accessories,Keyboard,KeyPro,Online,Small Business,50+,7,124,0.05,824.6,616.31,208.29,Digital Wallet,Express,High
30506,2024-09-11,2024,Q3,Sep,Northeast,Pennsylvania,Philadelphia,Electronics,Phone,Galaxy Max,Retail,Consumer,36-50,12,926,0.0,11112.0,8317.81,2794.19,Digital Wallet,Express,Medium
30507,2024-07-31,2024,Q3,Jul,Northeast,Pennsylvania,Philadelphia,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,18-25,10,1107,0.0,11070.0,8088.88,2981.12,Digital Wallet,Standard,High
30508,2024-10-13,2024,Q4,Oct,Northeast,New York,New York,Accessories,Headphones,SoundMax,Distributor,Small Business,18-25,12,614,0.15,6262.8,4677.48,1585.32,Bank Transfer,Same-Day,Medium
30509,2024-02-25,2024,Q1,Feb,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Distributor,Corporate,18-25,2,617,0.0,1234.0,760.07,473.93,Bank Transfer,Same-Day,High
30510,2024-10-24,2024,Q4,Oct,South,Texas,Dallas,Accessories,Keyboard,KeyPro,Online,Corporate,36-50,10,197,0.05,1871.5,1172.18,699.32,Cash,Standard,Medium
30511,2024-01-27,2024,Q1,Jan,South,Texas,Dallas,Electronics,Phone,Galaxy Max,Distributor,Consumer,50+,5,1023,0.1,4603.5,2727.95,1875.55,Bank Transfer,Standard,Critical
30512,2024-04-14,2024,Q2,Apr,West,California,Los Angeles,Electronics,Phone,Galaxy Max,Distributor,Consumer,26-35,1,488,0.0,488.0,284.49,203.51,Cash,Express,Medium
30513,2024-11-24,2024,Q4,Nov,Northeast,Pennsylvania,Philadelphia,Electronics,Phone,Galaxy Max,Online,Small Business,26-35,11,206,0.1,2039.4,1283.0,756.4,Bank Transfer,Same-Day,Critical
30514,2024-12-08,2024,Q4,Dec,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Online,Corporate,18-25,14,1185,0.1,14931.0,8408.39,6522.61,Bank Transfer,Standard,Medium
30515,2024-07-01,2024,Q3,Jul,Midwest,Ohio,Columbus,Accessories,Keyboard,KeyPro,Retail,Consumer,18-25,5,750,0.15,3187.5,1794.42,1393.08,Digital Wallet,Standard,Low
30516,2024-04-28,2024,Q2,Apr,Northeast,Massachusetts,Boston,Accessories,Mouse,ClickPro,Retail,Small Business,50+,12,209,0.1,2257.2,1670.92,586.28,Card,Same-Day,Critical
30517,2024-06-18,2024,Q2,Jun,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Retail,Consumer,18-25,15,121,0.05,1724.25,1188.11,536.14,Card,Same-Day,Medium
30518,2024-02-27,2024,Q1,Feb,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Retail,Corporate,18-25,12,587,0.05,6691.8,3948.5,2743.3,Card,Standard,Medium
30519,2024-02-27,2024,Q1,Feb,West,California,Los Angeles,Electronics,Phone,Galaxy Max,Distributor,Small Business,50+,12,369,0.15,3763.8,2075.69,1688.11,Cash,Standard,Critical
30520,2024-10-05,2024,Q4,Oct,South,Florida,Miami,Furniture,Desk,WorkDesk Pro,Online,Consumer,18-25,5,606,0.1,2727.0,1822.01,904.99,Bank Transfer,Same-Day,High
30521,2024-12-15,2024,Q4,Dec,Northeast,Pennsylvania,Philadelphia,Electronics,Phone,Galaxy Max,Retail,Consumer,18-25,3,92,0.05,262.2,164.64,97.56,Cash,Express,Critical
30522,2024-07-27,2024,Q3,Jul,Midwest,Michigan,Detroit,Electronics,Laptop,UltraBook Pro,Online,Small Business,50+,12,1138,0.0,13656.0,9833.31,3822.69,Digital Wallet,Standard,Critical
30523,2024-11-30,2024,Q4,Nov,South,Georgia,Atlanta,Furniture,Chair,ComfortSeat,Distributor,Consumer,18-25,9,1030,0.0,9270.0,6878.46,2391.54,Card,Same-Day,Medium
30524,2024-10-11,2024,Q4,Oct,South,Florida,Miami,Furniture,Cabinet,StoragePlus,Distributor,Consumer,50+,10,80,0.05,760.0,568.03,191.97,Card,Express,Medium
30525,2024-07-22,2024,Q3,Jul,Midwest,Ohio,Columbus,Accessories,Headphones,SoundMax,Distributor,Small Business,50+,9,1013,0.15,7749.45,5317.1,2432.35,Digital Wallet,Express,Low
30526,2024-08-30,2024,Q3,Aug,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,Retail,Consumer,50+,1,514,0.0,514.0,283.21,230.79,Digital Wallet,Standard,High
30527,2024-12-04,2024,Q4,Dec,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Retail,Small Business,18-25,11,640,0.1,6336.0,3538.83,2797.17,Bank Transfer,Same-Day,Medium
30528,2024-03-10,2024,Q1,Mar,West,California,Los Angeles,Accessories,Headphones,SoundMax,Online,Consumer,50+,8,588,0.15,3998.4,2324.5,1673.9,Card,Standard,Low
30529,2024-01-05,2024,Q1,Jan,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Online,Small Business,36-50,5,301,0.0,1505.0,844.07,660.93,Bank Transfer,Standard,High
30530,2024-06-16,2024,Q2,Jun,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Online,Consumer,18-25,8,961,0.1,6919.2,4416.7,2502.5,Bank Transfer,Express,High
30531,2024-06-15,2024,Q2,Jun,West,California,Los Angeles,Furniture,Cabinet,StoragePlus,Online,Small Business,18-25,8,1182,0.1,8510.4,6150.37,2360.03,Card,Same-Day,Low
30532,2024-09-10,2024,Q3,Sep,Midwest,Illinois,Chicago,Furniture,Desk,WorkDesk Pro,Retail,Corporate,26-35,12,532,0.05,6064.8,4337.36,1727.44,Bank Transfer,Express,High
30533,2024-11-23,2024,Q4,Nov,Northeast,Pennsylvania,Philadelphia,Furniture,Cabinet,StoragePlus,Retail,Small Business,50+,1,596,0.0,596.0,329.76,266.24,Card,Same-Day,Low
30534,2024-09-03,2024,Q3,Sep,Northeast,Massachusetts,Boston,Accessories,Keyboard,KeyPro,Distributor,Small Business,50+,8,1158,0.0,9264.0,6277.92,2986.08,Digital Wallet,Standard,High
30535,2024-12-04,2024,Q4,Dec,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,50+,4,247,0.15,839.8,609.52,230.28,Bank Transfer,Standard,High
30536,2024-02-04,2024,Q1,Feb,Northeast,New York,New York,Accessories,Mouse,ClickPro,Online,Small Business,36-50,14,418,0.1,5266.8,3492.68,1774.12,Digital Wallet,Standard,Medium
30537,2024-03-01,2024,Q1,Mar,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Online,Corporate,36-50,2,607,0.0,1214.0,710.0,504.0,Digital Wallet,Express,Low
30538,2024-03-04,2024,Q1,Mar,Midwest,Michigan,Detroit,Accessories,Keyboard,KeyPro,Online,Consumer,18-25,13,1159,0.05,14313.65,9504.55,4809.1,Cash,Standard,High
30539,2024-12-27,2024,Q4,Dec,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Online,Small Business,36-50,4,340,0.0,1360.0,748.88,611.12,Card,Same-Day,Low
30540,2024-02-03,2024,Q1,Feb,West,Washington,Seattle,Furniture,Cabinet,StoragePlus,Online,Small Business,26-35,4,584,0.15,1985.6,1179.07,806.53,Card,Standard,Critical
30541,2024-03-14,2024,Q1,Mar,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Distributor,Corporate,26-35,5,949,0.1,4270.5,2529.05,1741.45,Bank Transfer,Standard,Critical
30542,2024-09-22,2024,Q3,Sep,Northeast,Pennsylvania,Philadelphia,Electronics,Phone,Galaxy Max,Distributor,Consumer,26-35,6,707,0.0,4242.0,3177.15,1064.85,Card,Same-Day,Low
30543,2024-04-02,2024,Q2,Apr,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Online,Consumer,36-50,12,292,0.15,2978.4,2134.26,844.14,Bank Transfer,Express,Medium
30544,2024-06-14,2024,Q2,Jun,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Distributor,Small Business,50+,5,917,0.1,4126.5,3051.0,1075.5,Card,Express,Low
30545,2024-07-31,2024,Q3,Jul,West,California,Los Angeles,Furniture,Chair,ComfortSeat,Retail,Consumer,18-25,3,872,0.0,2616.0,1860.42,755.58,Card,Standard,Low
30546,2024-08-12,2024,Q3,Aug,West,California,Los Angeles,Electronics,Phone,Galaxy Max,Online,Consumer,18-25,8,608,0.0,4864.0,2998.96,1865.04,Bank Transfer,Express,High
30547,2024-08-02,2024,Q3,Aug,South,Florida,Miami,Accessories,Headphones,SoundMax,Retail,Small Business,26-35,13,1124,0.0,14612.0,8752.64,5859.36,Digital Wallet,Same-Day,Critical
30548,2024-07-22,2024,Q3,Jul,Northeast,New York,New York,Accessories,Mouse,ClickPro,Distributor,Corporate,26-35,11,1138,0.15,10640.3,7622.33,3017.97,Digital Wallet,Same-Day,Medium
30549,2024-03-02,2024,Q1,Mar,Northeast,New York,New York,Accessories,Mouse,ClickPro,Retail,Corporate,36-50,1,1049,0.1,944.1,612.6,331.5,Cash,Express,Critical
30550,2024-01-02,2024,Q1,Jan,West,Washington,Seattle,Electronics,Phone,Galaxy Max,Distributor,Small Business,50+,2,350,0.1,630.0,435.79,194.21,Digital Wallet,Same-Day,High
30551,2024-06-21,2024,Q2,Jun,West,Washington,Seattle,Furniture,Chair,ComfortSeat,Distributor,Small Business,36-50,12,363,0.15,3702.6,2420.43,1282.17,Card,Express,Critical
30552,2024-06-11,2024,Q2,Jun,Midwest,Michigan,Detroit,Electronics,Laptop,UltraBook Pro,Distributor,Consumer,36-50,2,252,0.05,478.8,307.39,171.41,Card,Standard,High
