Order ID,Date,Year,Quarter,Month,Region,Country,State,City,Sales Channel,Customer Segment,Category,Subcategory,Product Name,Sales Rep,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Payment Method
10432,06/05/2024,2024,Q2,May,Northeast,USA,New York,New York,Retail,Corporate,Accessories,Keyboard,KeyPro,Michael Brown,8,403,0.15,2740.4,1708.34,1032.06,Card
10433,16/08/2024,2024,Q3,Aug,Midwest,USA,Michigan,Detroit,Distributor,Small Business,Accessories,Keyboard,KeyPro,David Clark,17,917,0.15,13250.65,7469.84,5780.81,Transfer
10434,02/02/2024,2024,Q1,Feb,West,USA,California,Los Angeles,Online,Small Business,Electronics,Tablet,Tab Elite,Emily Carter,20,299,0.05,5681,3714.09,1966.91,Cash
10435,31/07/2024,2024,Q3,Jul,South,USA,Texas,Dallas,Retail,Small Business,Electronics,Laptop,UltraBook Pro,David Clark,9,125,0.1,1012.5,729.37,283.13,Digital Wallet
10436,28/06/2024,2024,Q2,Jun,South,USA,Georgia,Atlanta,Retail,Small Business,Accessories,Headphones,SoundMax,John Miller,3,185,0.15,471.75,269.3,202.45,Digital Wallet
10437,07/10/2024,2024,Q4,Oct,South,USA,Florida,Miami,Online,Consumer,Accessories,Keyboard,KeyPro,Michael Brown,3,889,0.1,2400.3,1412.51,987.79,Cash
10438,23/08/2024,2024,Q3,Aug,Midwest,USA,Ohio,Columbus,Online,Small Business,Furniture,Desk,WorkDesk Pro,Sarah Lopez,1,151,0.15,128.35,92.62,35.73,Transfer
10439,26/08/2024,2024,Q3,Aug,West,USA,Washington,Seattle,Distributor,Corporate,Electronics,Laptop,UltraBook Pro,Sarah Lopez,4,823,0,3292,2098.82,1193.18,Cash
10440,25/12/2024,2024,Q4,Dec,South,USA,Texas,Dallas,Retail,Consumer,Electronics,Phone,Galaxy Max,John Miller,17,637,0.05,10287.55,5818.19,4469.36,Digital Wallet
10441,06/10/2024,2024,Q4,Oct,South,USA,Florida,Miami,Online,Corporate,Accessories,Keyboard,KeyPro,David Clark,19,91,0,1729,1184.36,544.64,Cash
10442,09/12/2024,2024,Q4,Dec,South,USA,Georgia,Atlanta,Retail,Small Business,Furniture,Chair,ComfortSeat,Jessica Lee,3,307,0.05,874.95,573.72,301.23,Transfer
10443,21/06/2024,2024,Q2,Jun,South,USA,Georgia,Atlanta,Online,Small Business,Electronics,Laptop,UltraBook Pro,David Clark,20,1158,0,23160,14947.55,8212.45,Transfer
10444,09/04/2024,2024,Q2,Apr,South,USA,Texas,Dallas,Online,Corporate,Furniture,Desk,WorkDesk Pro,Michael Brown,18,997,0.1,16151.4,10020.57,6130.83,Digital Wallet
10445,12/04/2024,2024,Q2,Apr,Midwest,USA,Ohio,Columbus,Distributor,Small Business,Accessories,Keyboard,KeyPro,John Miller,5,832,0,4160,2847.84,1312.16,Transfer
10446,01/10/2024,2024,Q4,Oct,West,USA,Washington,Seattle,Retail,Corporate,Accessories,Headphones,SoundMax,Sarah Lopez,13,1067,0.15,11790.35,7232.09,4558.26,Digital Wallet
10447,30/11/2024,2024,Q4,Nov,Midwest,USA,Illinois,Chicago,Retail,Consumer,Furniture,Chair,ComfortSeat,David Clark,1,395,0.15,335.75,190.76,144.99,Card
10448,22/08/2024,2024,Q3,Aug,South,USA,Texas,Dallas,Retail,Consumer,Furniture,Chair,ComfortSeat,Michael Brown,1,97,0,97,67.32,29.68,Card
10449,12/04/2024,2024,Q2,Apr,West,USA,Colorado,Denver,Retail,Consumer,Furniture,Desk,WorkDesk Pro,Michael Brown,3,764,0.05,2177.4,1597.18,580.22,Digital Wallet
10450,27/08/2024,2024,Q3,Aug,South,USA,Texas,Dallas,Online,Small Business,Electronics,Tablet,Tab Elite,John Miller,17,816,0.1,12484.8,9271.49,3213.31,Digital Wallet
10451,07/02/2024,2024,Q1,Feb,South,USA,Georgia,Atlanta,Retail,Small Business,Electronics,Tablet,Tab Elite,Michael Brown,1,292,0,292,191.12,100.88,Cash
10452,03/09/2024,2024,Q3,Sep,South,USA,Florida,Miami,Distributor,Consumer,Electronics,Phone,Galaxy Max,Jessica Lee,11,782,0.1,7741.8,4571.6,3170.2,Cash
10453,15/01/2024,2024,Q1,Jan,Northeast,USA,Massachusetts,Boston,Retail,Consumer,Furniture,Chair,ComfortSeat,John Miller,20,273,0.15,4641,3048.9,1592.1,Cash
10454,28/06/2024,2024,Q2,Jun,West,USA,Washington,Seattle,Retail,Small Business,Electronics,Phone,Galaxy Max,John Miller,1,1086,0,1086,800.57,285.43,Cash
10455,09/09/2024,2024,Q3,Sep,Northeast,USA,Massachusetts,Boston,Online,Small Business,Accessories,Keyboard,KeyPro,Emily Carter,9,156,0,1404,1000.61,403.39,Cash
10456,25/08/2024,2024,Q3,Aug,West,USA,California,Los Angeles,Online,Consumer,Electronics,Phone,Galaxy Max,David Clark,18,123,0.1,1992.6,1420.72,571.88,Digital Wallet
10457,05/01/2024,2024,Q1,Jan,Midwest,USA,Michigan,Detroit,Distributor,Consumer,Electronics,Laptop,UltraBook Pro,Jessica Lee,19,1011,0.1,17288.1,10200.82,7087.28,Card
10458,10/09/2024,2024,Q3,Sep,Midwest,USA,Michigan,Detroit,Retail,Consumer,Accessories,Keyboard,KeyPro,Sarah Lopez,1,509,0,509,311.41,197.59,Digital Wallet
10459,18/03/2024,2024,Q1,Mar,Midwest,USA,Ohio,Columbus,Distributor,Consumer,Furniture,Chair,ComfortSeat,Jessica Lee,7,354,0.05,2354.1,1580.34,773.76,Card
10460,04/11/2024,2024,Q4,Nov,South,USA,Florida,Miami,Retail,Small Business,Accessories,Keyboard,KeyPro,Sarah Lopez,2,208,0,416,296.07,119.93,Cash
10461,13/12/2024,2024,Q4,Dec,West,USA,California,Los Angeles,Online,Small Business,Furniture,Desk,WorkDesk Pro,Emily Carter,1,496,0.1,446.4,298.26,148.14,Transfer
10462,15/11/2024,2024,Q4,Nov,West,USA,California,Los Angeles,Distributor,Consumer,Furniture,Chair,ComfortSeat,Sarah Lopez,13,976,0.05,12053.6,8219.96,3833.64,Card
10463,20/12/2024,2024,Q4,Dec,South,USA,Florida,Miami,Online,Consumer,Electronics,Tablet,Tab Elite,Jessica Lee,20,800,0.05,15200,9399.78,5800.22,Cash
10464,06/04/2024,2024,Q2,Apr,South,USA,Georgia,Atlanta,Distributor,Corporate,Accessories,Headphones,SoundMax,John Miller,1,547,0,547,332.41,214.59,Digital Wallet
10465,05/11/2024,2024,Q4,Nov,Midwest,USA,Illinois,Chicago,Online,Small Business,Electronics,Phone,Galaxy Max,Michael Brown,15,1129,0.15,14394.75,7991.25,6403.5,Cash
10466,10/12/2024,2024,Q4,Dec,Northeast,USA,New York,New York,Retail,Consumer,Furniture,Desk,WorkDesk Pro,Sarah Lopez,9,894,0,8046,5743.18,2302.82,Transfer
10467,02/09/2024,2024,Q3,Sep,Midwest,USA,Michigan,Detroit,Retail,Small Business,Electronics,Tablet,Tab Elite,Jessica Lee,4,619,0,2476,1718.15,757.85,Transfer
10468,01/02/2024,2024,Q1,Feb,South,USA,Georgia,Atlanta,Retail,Corporate,Furniture,Desk,WorkDesk Pro,Jessica Lee,13,663,0.05,8188.05,6007.4,2180.65,Card
10469,02/11/2024,2024,Q4,Nov,Midwest,USA,Michigan,Detroit,Distributor,Consumer,Furniture,Chair,ComfortSeat,Michael Brown,17,1010,0,17170,10449.15,6720.85,Card
10470,28/06/2024,2024,Q2,Jun,South,USA,Texas,Dallas,Retail,Corporate,Electronics,Phone,Galaxy Max,John Miller,9,962,0.05,8225.1,5425.75,2799.35,Transfer
10471,31/05/2024,2024,Q2,May,Northeast,USA,Pennsylvania,Philadelphia,Online,Small Business,Electronics,Phone,Galaxy Max,Michael Brown,16,763,0.15,10376.8,6124.5,4252.3,Digital Wallet
10472,08/01/2024,2024,Q1,Jan,Midwest,USA,Illinois,Chicago,Distributor,Consumer,Electronics,Phone,Galaxy Max,Jessica Lee,9,674,0,6066,3357.69,2708.31,Digital Wallet
10473,25/11/2024,2024,Q4,Nov,Northeast,USA,Pennsylvania,Philadelphia,Distributor,Consumer,Furniture,Desk,WorkDesk Pro,Jessica Lee,9,703,0,6327,4513.64,1813.36,Transfer
10474,23/10/2024,2024,Q4,Oct,Northeast,USA,Massachusetts,Boston,Online,Corporate,Electronics,Laptop,UltraBook Pro,Jessica Lee,10,1104,0.15,9384,5381.35,4002.65,Transfer
10475,28/05/2024,2024,Q2,May,South,USA,Florida,Miami,Distributor,Small Business,Accessories,Headphones,SoundMax,David Clark,1,1053,0.05,1000.35,666.02,334.33,Transfer
10476,28/11/2024,2024,Q4,Nov,South,USA,Georgia,Atlanta,Retail,Small Business,Accessories,Keyboard,KeyPro,Sarah Lopez,14,860,0,12040,8984.28,3055.72,Cash
10477,19/06/2024,2024,Q2,Jun,West,USA,Colorado,Denver,Online,Small Business,Furniture,Chair,ComfortSeat,Michael Brown,19,1154,0.05,20829.7,13293.74,7535.96,Digital Wallet
10478,15/09/2024,2024,Q3,Sep,Midwest,USA,Illinois,Chicago,Online,Consumer,Accessories,Headphones,SoundMax,David Clark,11,1177,0.05,12299.65,6793.67,5505.98,Card
10479,28/03/2024,2024,Q1,Mar,Northeast,USA,New York,New York,Distributor,Corporate,Accessories,Keyboard,KeyPro,Emily Carter,10,478,0.1,4302,2852.44,1449.56,Digital Wallet
10480,17/12/2024,2024,Q4,Dec,West,USA,Washington,Seattle,Distributor,Small Business,Accessories,Keyboard,KeyPro,David Clark,15,1021,0.15,13017.75,8311.07,4706.68,Card
10481,06/11/2024,2024,Q4,Nov,South,USA,Florida,Miami,Retail,Corporate,Accessories,Headphones,SoundMax,Michael Brown,14,904,0.15,10757.6,7547.75,3209.85,Transfer
10482,24/01/2024,2024,Q1,Jan,Northeast,USA,Pennsylvania,Philadelphia,Retail,Corporate,Accessories,Headphones,SoundMax,David Clark,5,294,0.1,1323,972.58,350.42,Transfer
10483,18/09/2024,2024,Q3,Sep,Northeast,USA,Pennsylvania,Philadelphia,Online,Consumer,Electronics,Tablet,Tab Elite,Emily Carter,7,355,0.05,2360.75,1474.61,886.14,Cash
10484,14/06/2024,2024,Q2,Jun,South,USA,Texas,Dallas,Online,Corporate,Accessories,Headphones,SoundMax,John Miller,12,431,0.15,4396.2,2677.11,1719.09,Cash
10485,13/03/2024,2024,Q1,Mar,South,USA,Florida,Miami,Online,Corporate,Accessories,Keyboard,KeyPro,Jessica Lee,18,1080,0,19440,14071.97,5368.03,Transfer
10486,30/03/2024,2024,Q1,Mar,Northeast,USA,Massachusetts,Boston,Distributor,Consumer,Accessories,Keyboard,KeyPro,Emily Carter,13,800,0.1,9360,6103.15,3256.85,Transfer
10487,12/02/2024,2024,Q1,Feb,Northeast,USA,New York,New York,Distributor,Corporate,Furniture,Desk,WorkDesk Pro,David Clark,3,995,0.15,2537.25,1770.86,766.39,Transfer
10488,11/12/2024,2024,Q4,Dec,Northeast,USA,Pennsylvania,Philadelphia,Online,Small Business,Electronics,Phone,Galaxy Max,Emily Carter,14,1200,0.1,15120,10935.45,4184.55,Digital Wallet
10489,16/07/2024,2024,Q3,Jul,Northeast,USA,New York,New York,Distributor,Corporate,Electronics,Laptop,UltraBook Pro,Emily Carter,7,1163,0.15,6919.85,4629.07,2290.78,Transfer
10490,02/04/2024,2024,Q2,Apr,Northeast,USA,New York,New York,Distributor,Small Business,Furniture,Desk,WorkDesk Pro,David Clark,20,780,0.05,14820,10191.04,4628.96,Card
10491,01/04/2024,2024,Q2,Apr,Northeast,USA,Pennsylvania,Philadelphia,Online,Corporate,Electronics,Laptop,UltraBook Pro,Michael Brown,4,1146,0,4584,2869.07,1714.93,Transfer
10492,26/06/2024,2024,Q2,Jun,West,USA,Washington,Seattle,Retail,Small Business,Furniture,Desk,WorkDesk Pro,David Clark,14,367,0.15,4367.3,2737.67,1629.63,Card
10493,06/02/2024,2024,Q1,Feb,West,USA,California,Los Angeles,Distributor,Small Business,Accessories,Headphones,SoundMax,Michael Brown,20,76,0,1520,894.3,625.7,Cash
10494,25/01/2024,2024,Q1,Jan,Northeast,USA,Pennsylvania,Philadelphia,Distributor,Small Business,Electronics,Laptop,UltraBook Pro,Jessica Lee,5,346,0.15,1470.5,1008.31,462.19,Cash
10495,25/08/2024,2024,Q3,Aug,Northeast,USA,New York,New York,Retail,Small Business,Accessories,Headphones,SoundMax,Emily Carter,18,719,0,12942,9684.06,3257.94,Card
10496,25/03/2024,2024,Q1,Mar,Midwest,USA,Ohio,Columbus,Retail,Consumer,Electronics,Phone,Galaxy Max,Sarah Lopez,12,526,0,6312,3715.93,2596.07,Digital Wallet
10497,04/06/2024,2024,Q2,Jun,Midwest,USA,Michigan,Detroit,Retail,Consumer,Electronics,Phone,Galaxy Max,Michael Brown,3,1036,0.1,2797.2,2073.61,723.59,Digital Wallet
10498,20/11/2024,2024,Q4,Nov,Midwest,USA,Illinois,Chicago,Online,Small Business,Electronics,Laptop,UltraBook Pro,John Miller,3,1065,0.05,3035.25,1711.05,1324.2,Digital Wallet
10499,21/03/2024,2024,Q1,Mar,West,USA,Washington,Seattle,Retail,Small Business,Furniture,Desk,WorkDesk Pro,John Miller,16,174,0.05,2644.8,1467.16,1177.64,Digital Wallet
10500,29/05/2024,2024,Q2,May,Midwest,USA,Michigan,Detroit,Retail,Small Business,Accessories,Keyboard,KeyPro,Emily Carter,14,793,0,11102,7553.19,3548.81,Transfer
10501,28/04/2024,2024,Q2,Apr,Midwest,USA,Ohio,Columbus,Online,Corporate,Electronics,Phone,Galaxy Max,Sarah Lopez,8,422,0.15,2869.6,1959.18,910.42,Cash
10502,15/07/2024,2024,Q3,Jul,South,USA,Georgia,Atlanta,Online,Consumer,Furniture,Chair,ComfortSeat,David Clark,2,159,0,318,210.01,107.99,Digital Wallet
10503,06/04/2024,2024,Q2,Apr,Midwest,USA,Illinois,Chicago,Online,Consumer,Furniture,Desk,WorkDesk Pro,Michael Brown,20,716,0,14320,9562.94,4757.06,Card
10504,13/04/2024,2024,Q2,Apr,Northeast,USA,New York,New York,Retail,Small Business,Accessories,Keyboard,KeyPro,Michael Brown,17,601,0.15,8684.45,6218.65,2465.8,Digital Wallet
10505,19/08/2024,2024,Q3,Aug,Northeast,USA,Massachusetts,Boston,Retail,Corporate,Electronics,Phone,Galaxy Max,Michael Brown,11,678,0.05,7085.1,4346.48,2738.62,Card
10506,08/03/2024,2024,Q1,Mar,South,USA,Georgia,Atlanta,Online,Corporate,Accessories,Keyboard,KeyPro,Emily Carter,17,472,0,8024,5267.71,2756.29,Card
10507,31/07/2024,2024,Q3,Jul,West,USA,Washington,Seattle,Retail,Consumer,Furniture,Chair,ComfortSeat,David Clark,8,890,0.05,6764,4555.58,2208.42,Cash
10508,11/07/2024,2024,Q3,Jul,South,USA,Florida,Miami,Distributor,Small Business,Furniture,Chair,ComfortSeat,John Miller,8,1164,0,9312,6027.62,3284.38,Card
10509,08/10/2024,2024,Q4,Oct,Midwest,USA,Illinois,Chicago,Retail,Small Business,Electronics,Laptop,UltraBook Pro,Jessica Lee,5,301,0.05,1429.75,1024.13,405.62,Transfer
10510,30/12/2024,2024,Q4,Dec,Midwest,USA,Ohio,Columbus,Online,Small Business,Furniture,Chair,ComfortSeat,Michael Brown,2,817,0.15,1388.9,989.81,399.09,Card
10511,31/07/2024,2024,Q3,Jul,Northeast,USA,Massachusetts,Boston,Distributor,Corporate,Furniture,Chair,ComfortSeat,David Clark,9,455,0.1,3685.5,2153.11,1532.39,Transfer
10512,24/09/2024,2024,Q3,Sep,South,USA,Texas,Dallas,Online,Small Business,Furniture,Desk,WorkDesk Pro,Michael Brown,1,109,0.05,103.55,65.6,37.95,Digital Wallet
10513,21/09/2024,2024,Q3,Sep,West,USA,Colorado,Denver,Online,Small Business,Electronics,Laptop,UltraBook Pro,Michael Brown,18,1127,0.15,17243.1,11974.24,5268.86,Card
10514,23/04/2024,2024,Q2,Apr,West,USA,Washington,Seattle,Online,Small Business,Furniture,Chair,ComfortSeat,Michael Brown,20,768,0.15,13056,9071.86,3984.14,Cash
10515,10/02/2024,2024,Q1,Feb,South,USA,Florida,Miami,Online,Small Business,Electronics,Tablet,Tab Elite,Michael Brown,10,510,0.1,4590,3224.96,1365.04,Cash
10516,18/01/2024,2024,Q1,Jan,West,USA,California,Los Angeles,Online,Small Business,Electronics,Laptop,UltraBook Pro,John Miller,13,215,0.1,2515.5,1659.44,856.06,Transfer
10517,11/12/2024,2024,Q4,Dec,Northeast,USA,Pennsylvania,Philadelphia,Online,Small Business,Accessories,Headphones,SoundMax,Michael Brown,12,159,0.1,1717.2,1150.76,566.44,Transfer
10518,24/02/2024,2024,Q1,Feb,South,USA,Texas,Dallas,Distributor,Small Business,Electronics,Laptop,UltraBook Pro,David Clark,4,260,0.1,936,645.49,290.51,Digital Wallet
10519,30/03/2024,2024,Q1,Mar,West,USA,Colorado,Denver,Retail,Corporate,Accessories,Headphones,SoundMax,David Clark,11,787,0.05,8224.15,4995.69,3228.46,Cash
10520,06/05/2024,2024,Q2,May,South,USA,Florida,Miami,Online,Small Business,Accessories,Keyboard,KeyPro,Sarah Lopez,12,284,0.1,3067.2,1742.13,1325.07,Digital Wallet
10521,08/02/2024,2024,Q1,Feb,Midwest,USA,Michigan,Detroit,Retail,Corporate,Electronics,Tablet,Tab Elite,Michael Brown,19,761,0.1,13013.1,8699.29,4313.81,Transfer
10522,08/03/2024,2024,Q1,Mar,Midwest,USA,Illinois,Chicago,Online,Consumer,Furniture,Desk,WorkDesk Pro,Jessica Lee,1,712,0,712,449.43,262.57,Transfer
10523,25/09/2024,2024,Q3,Sep,South,USA,Texas,Dallas,Distributor,Consumer,Electronics,Phone,Galaxy Max,Jessica Lee,16,250,0.05,3800,2537.1,1262.9,Card
10524,17/10/2024,2024,Q4,Oct,South,USA,Florida,Miami,Distributor,Small Business,Electronics,Laptop,UltraBook Pro,Jessica Lee,4,308,0.1,1108.8,765.55,343.25,Card
10525,11/02/2024,2024,Q1,Feb,Midwest,USA,Illinois,Chicago,Distributor,Corporate,Electronics,Phone,Galaxy Max,Jessica Lee,2,658,0.05,1250.2,789.13,461.07,Transfer
10526,14/04/2024,2024,Q2,Apr,South,USA,Georgia,Atlanta,Distributor,Consumer,Furniture,Chair,ComfortSeat,John Miller,5,998,0.15,4241.5,2529.36,1712.14,Digital Wallet
10527,21/09/2024,2024,Q3,Sep,South,USA,Georgia,Atlanta,Distributor,Small Business,Electronics,Phone,Galaxy Max,Emily Carter,3,892,0.15,2274.6,1256.25,1018.35,Cash
10528,22/11/2024,2024,Q4,Nov,Northeast,USA,Massachusetts,Boston,Online,Corporate,Furniture,Desk,WorkDesk Pro,David Clark,18,209,0,3762,2168.95,1593.05,Cash
10529,20/03/2024,2024,Q1,Mar,Northeast,USA,Massachusetts,Boston,Distributor,Consumer,Accessories,Keyboard,KeyPro,Jessica Lee,14,592,0,8288,4915.17,3372.83,Transfer
10530,28/06/2024,2024,Q2,Jun,South,USA,Texas,Dallas,Online,Small Business,Furniture,Desk,WorkDesk Pro,Emily Carter,14,361,0.1,4548.6,2563.88,1984.72,Transfer
10531,15/06/2024,2024,Q2,Jun,Northeast,USA,New York,New York,Online,Consumer,Electronics,Tablet,Tab Elite,Jessica Lee,10,695,0.15,5907.5,3644.66,2262.84,Card
10532,23/06/2024,2024,Q2,Jun,West,USA,Washington,Seattle,Online,Corporate,Furniture,Desk,WorkDesk Pro,John Miller,18,545,0.1,8829,5230.8,3598.2,Digital Wallet
10533,04/12/2024,2024,Q4,Dec,West,USA,California,Los Angeles,Online,Consumer,Electronics,Laptop,UltraBook Pro,David Clark,1,288,0.05,273.6,196.09,77.51,Cash
10534,08/12/2024,2024,Q4,Dec,Midwest,USA,Illinois,Chicago,Distributor,Corporate,Accessories,Keyboard,KeyPro,David Clark,17,1136,0.05,18346.4,13534.73,4811.67,Cash
10535,24/04/2024,2024,Q2,Apr,Northeast,USA,New York,New York,Retail,Consumer,Accessories,Headphones,SoundMax,David Clark,17,790,0.1,12087,7913.73,4173.27,Digital Wallet
10536,11/01/2024,2024,Q1,Jan,West,USA,Washington,Seattle,Retail,Consumer,Electronics,Laptop,UltraBook Pro,John Miller,3,700,0.15,1785,1169.87,615.13,Cash
10537,28/09/2024,2024,Q3,Sep,West,USA,California,Los Angeles,Online,Corporate,Accessories,Headphones,SoundMax,David Clark,12,719,0.05,8196.6,4765.92,3430.68,Transfer
10538,08/09/2024,2024,Q3,Sep,South,USA,Texas,Dallas,Distributor,Small Business,Electronics,Tablet,Tab Elite,Michael Brown,18,520,0.1,8424,4690.22,3733.78,Digital Wallet
10539,08/07/2024,2024,Q3,Jul,South,USA,Florida,Miami,Distributor,Corporate,Electronics,Laptop,UltraBook Pro,Jessica Lee,6,606,0.15,3090.6,1884.07,1206.53,Cash
10540,26/12/2024,2024,Q4,Dec,West,USA,California,Los Angeles,Distributor,Small Business,Electronics,Phone,Galaxy Max,Jessica Lee,4,254,0.05,965.2,665.68,299.52,Card
10541,09/04/2024,2024,Q2,Apr,Northeast,USA,Massachusetts,Boston,Distributor,Small Business,Accessories,Keyboard,KeyPro,Jessica Lee,4,301,0,1204,807.99,396.01,Card
10542,27/08/2024,2024,Q3,Aug,South,USA,Georgia,Atlanta,Online,Corporate,Furniture,Chair,ComfortSeat,Michael Brown,11,393,0.15,3674.55,2510.12,1164.43,Digital Wallet
10543,06/05/2024,2024,Q2,May,South,USA,Texas,Dallas,Retail,Small Business,Electronics,Tablet,Tab Elite,Jessica Lee,2,850,0,1700,1112.6,587.4,Cash
10544,13/11/2024,2024,Q4,Nov,South,USA,Texas,Dallas,Distributor,Corporate,Furniture,Desk,WorkDesk Pro,Jessica Lee,18,1124,0.1,18208.8,10622.59,7586.21,Transfer
10545,03/12/2024,2024,Q4,Dec,Midwest,USA,Michigan,Detroit,Retail,Corporate,Furniture,Chair,ComfortSeat,Emily Carter,14,636,0,8904,4992.14,3911.86,Cash
10546,08/02/2024,2024,Q1,Feb,South,USA,Georgia,Atlanta,Retail,Corporate,Electronics,Laptop,UltraBook Pro,David Clark,17,983,0.15,14204.35,10105.71,4098.64,Card
10547,06/03/2024,2024,Q1,Mar,Northeast,USA,New York,New York,Retail,Small Business,Accessories,Headphones,SoundMax,Jessica Lee,17,554,0,9418,5480.29,3937.71,Transfer
10548,02/07/2024,2024,Q3,Jul,South,USA,Texas,Dallas,Online,Small Business,Accessories,Headphones,SoundMax,Emily Carter,1,687,0,687,451.5,235.5,Transfer
10549,16/12/2024,2024,Q4,Dec,Northeast,USA,Massachusetts,Boston,Distributor,Consumer,Electronics,Phone,Galaxy Max,Emily Carter,2,766,0.05,1455.4,1062.71,392.69,Transfer
10550,29/02/2024,2024,Q1,Feb,Midwest,USA,Michigan,Detroit,Retail,Corporate,Electronics,Phone,Galaxy Max,Jessica Lee,12,648,0.15,6609.6,4454.63,2154.97,Digital Wallet
10551,22/01/2024,2024,Q1,Jan,Midwest,USA,Michigan,Detroit,Online,Small Business,Furniture,Chair,ComfortSeat,Jessica Lee,11,1113,0.1,11018.7,7703.98,3314.72,Cash
10552,27/02/2024,2024,Q1,Feb,Northeast,USA,Massachusetts,Boston,Online,Consumer,Electronics,Tablet,Tab Elite,Emily Carter,17,906,0.15,13091.7,7934.48,5157.22,Card
10553,14/07/2024,2024,Q3,Jul,Midwest,USA,Michigan,Detroit,Retail,Small Business,Accessories,Keyboard,KeyPro,Michael Brown,9,922,0.15,7053.3,5259.07,1794.23,Digital Wallet
10554,12/03/2024,2024,Q1,Mar,South,USA,Texas,Dallas,Online,Small Business,Furniture,Chair,ComfortSeat,Sarah Lopez,15,290,0,4350,2922.93,1427.07,Transfer
10555,08/08/2024,2024,Q3,Aug,West,USA,California,Los Angeles,Online,Small Business,Furniture,Chair,ComfortSeat,Emily Carter,18,644,0,11592,6430.24,5161.76,Digital Wallet
10556,28/10/2024,2024,Q4,Oct,Northeast,USA,Pennsylvania,Philadelphia,Distributor,Corporate,Accessories,Headphones,SoundMax,Michael Brown,12,334,0.1,3607.2,2063.36,1543.84,Card
10557,07/09/2024,2024,Q3,Sep,Midwest,USA,Michigan,Detroit,Distributor,Consumer,Furniture,Desk,WorkDesk Pro,Jessica Lee,16,873,0,13968,9945.86,4022.14,Transfer
10558,10/02/2024,2024,Q1,Feb,West,USA,Washington,Seattle,Distributor,Consumer,Accessories,Headphones,SoundMax,Michael Brown,16,776,0.05,11795.2,7215.49,4579.71,Cash
10559,29/05/2024,2024,Q2,May,South,USA,Florida,Miami,Distributor,Corporate,Accessories,Headphones,SoundMax,Jessica Lee,2,331,0.15,562.7,341.72,220.98,Digital Wallet
10560,14/09/2024,2024,Q3,Sep,South,USA,Florida,Miami,Retail,Consumer,Electronics,Phone,Galaxy Max,Sarah Lopez,8,744,0.05,5654.4,4105.31,1549.09,Cash
10561,18/03/2024,2024,Q1,Mar,Northeast,USA,Pennsylvania,Philadelphia,Distributor,Consumer,Electronics,Tablet,Tab Elite,John Miller,1,895,0.15,760.75,488.82,271.93,Digital Wallet
10562,13/10/2024,2024,Q4,Oct,Midwest,USA,Illinois,Chicago,Online,Corporate,Furniture,Desk,WorkDesk Pro,Sarah Lopez,20,1010,0.05,19190,12077.1,7112.9,Card
10563,23/04/2024,2024,Q2,Apr,South,USA,Georgia,Atlanta,Online,Small Business,Furniture,Chair,ComfortSeat,Emily Carter,9,928,0.05,7934.4,5140.71,2793.69,Transfer
10564,28/12/2024,2024,Q4,Dec,South,USA,Texas,Dallas,Distributor,Consumer,Accessories,Headphones,SoundMax,Sarah Lopez,8,930,0.1,6696,4140.57,2555.43,Digital Wallet
10565,20/05/2024,2024,Q2,May,West,USA,California,Los Angeles,Retail,Consumer,Furniture,Chair,ComfortSeat,Sarah Lopez,12,91,0.05,1037.4,676.64,360.76,Cash
10566,09/11/2024,2024,Q4,Nov,Northeast,USA,Massachusetts,Boston,Distributor,Small Business,Accessories,Headphones,SoundMax,Michael Brown,6,69,0.1,372.6,206.82,165.78,Card
10567,24/07/2024,2024,Q3,Jul,South,USA,Texas,Dallas,Distributor,Corporate,Furniture,Desk,WorkDesk Pro,Sarah Lopez,7,340,0.15,2023,1389.15,633.85,Card
10568,07/06/2024,2024,Q2,Jun,Midwest,USA,Illinois,Chicago,Retail,Corporate,Electronics,Tablet,Tab Elite,Michael Brown,14,1172,0.15,13946.8,8785.94,5160.86,Transfer
10569,04/12/2024,2024,Q4,Dec,Northeast,USA,Pennsylvania,Philadelphia,Online,Small Business,Accessories,Keyboard,KeyPro,Sarah Lopez,18,1090,0.05,18639,13502.97,5136.03,Cash
10570,19/10/2024,2024,Q4,Oct,Northeast,USA,New York,New York,Online,Small Business,Electronics,Phone,Galaxy Max,Jessica Lee,4,141,0.05,535.8,319.48,216.32,Card
10571,15/02/2024,2024,Q1,Feb,West,USA,California,Los Angeles,Distributor,Corporate,Accessories,Headphones,SoundMax,Emily Carter,19,867,0.1,14825.7,9295.98,5529.72,Card
10572,19/12/2024,2024,Q4,Dec,Midwest,USA,Michigan,Detroit,Distributor,Consumer,Electronics,Laptop,UltraBook Pro,Jessica Lee,7,51,0,357,260.38,96.62,Cash
10573,16/10/2024,2024,Q4,Oct,South,USA,Texas,Dallas,Distributor,Small Business,Accessories,Keyboard,KeyPro,Michael Brown,11,734,0,8074,5071.58,3002.42,Transfer
10574,11/10/2024,2024,Q4,Oct,Northeast,USA,Pennsylvania,Philadelphia,Retail,Consumer,Furniture,Desk,WorkDesk Pro,Emily Carter,16,953,0.15,12960.8,7313.99,5646.81,Card
10575,16/01/2024,2024,Q1,Jan,Northeast,USA,Massachusetts,Boston,Online,Consumer,Electronics,Laptop,UltraBook Pro,Sarah Lopez,18,541,0.15,8277.3,4593.85,3683.45,Digital Wallet
